dataset,source,source_url,fiscal_year,cal_year,month,city,area,category,metric,value,unit,note
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,岡田,,人口,50,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,岡田,,0〜14歳,1,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,岡田,,15〜64歳,16,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,岡田,,65歳以上,31,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,岡田,,平均年齢,66.25,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,南条,,人口,449,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,南条,,0〜14歳,39,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,南条,,15〜64歳,210,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,南条,,65歳以上,187,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,南条,,平均年齢,54.02294,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,飯沼,,人口,51,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,飯沼,,0〜14歳,2,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,飯沼,,15〜64歳,17,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,飯沼,,65歳以上,29,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,飯沼,,平均年齢,62.91667,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,古茂口,,人口,246,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,古茂口,,0〜14歳,30,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,古茂口,,15〜64歳,98,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,古茂口,,65歳以上,112,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,古茂口,,平均年齢,56.8625,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,作名,,人口,101,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,作名,,0〜14歳,3,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,作名,,15〜64歳,55,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,作名,,65歳以上,43,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,作名,,平均年齢,55.34158,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山荻,,人口,124,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山荻,,0〜14歳,10,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山荻,,15〜64歳,52,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山荻,,65歳以上,61,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山荻,,平均年齢,57.95528,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,畑,,人口,81,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,畑,,0〜14歳,3,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,畑,,15〜64歳,23,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,畑,,65歳以上,54,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,畑,,平均年齢,65.1375,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,神余,,人口,584,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,神余,,0〜14歳,38,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,神余,,15〜64歳,234,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,神余,,65歳以上,309,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,神余,,平均年齢,59.8012,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大網,,人口,305,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大網,,0〜14歳,35,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大網,,15〜64歳,141,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大網,,65歳以上,97,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大網,,平均年齢,50.42674,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安布里,,人口,716,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安布里,,0〜14歳,110,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安布里,,15〜64歳,342,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安布里,,65歳以上,229,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安布里,,平均年齢,47.83627,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山本,,人口,876,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山本,,0〜14歳,73,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山本,,15〜64歳,441,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山本,,65歳以上,313,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,山本,,平均年齢,52.72975,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,国分,,人口,722,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,国分,,0〜14歳,95,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,国分,,15〜64歳,348,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,国分,,65歳以上,262,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,国分,,平均年齢,50.97234,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,稲,,人口,255,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,稲,,0〜14歳,14,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,稲,,15〜64歳,119,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,稲,,65歳以上,99,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,稲,,平均年齢,56.13362,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,人口,238,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,0〜14歳,16,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,15〜64歳,114,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,65歳以上,99,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,平均年齢,55.67904,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,人口,464,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,0〜14歳,31,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,15〜64歳,181,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,65歳以上,226,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,広瀬,,平均年齢,60.35616,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,人口,60,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,0〜14歳,1,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,15〜64歳,28,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,65歳以上,29,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,平均年齢,59.72414,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,人口,154,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,0〜14歳,6,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,15〜64歳,77,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,65歳以上,69,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水岡,,平均年齢,59.20395,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安東,,人口,148,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安東,,0〜14歳,9,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安東,,15〜64歳,80,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安東,,65歳以上,59,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,安東,,平均年齢,56.29054,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,二子,,人口,286,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,二子,,0〜14歳,19,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,二子,,15〜64歳,141,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,二子,,65歳以上,108,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,二子,,平均年齢,53.1791,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,薗,,人口,287,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,薗,,0〜14歳,48,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,薗,,15〜64歳,126,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,薗,,65歳以上,99,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,薗,,平均年齢,47.49634,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水玉,,人口,127,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水玉,,0〜14歳,20,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水玉,,15〜64歳,59,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水玉,,65歳以上,48,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,水玉,,平均年齢,49.24803,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大井,,人口,128,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大井,,0〜14歳,9,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大井,,15〜64歳,54,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大井,,65歳以上,65,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,大井,,平均年齢,58.76563,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,竹原,,人口,321,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,竹原,,0〜14歳,21,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,竹原,,15〜64歳,156,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,竹原,,65歳以上,144,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,竹原,,平均年齢,55.79907,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,江田,,人口,80,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,江田,,0〜14歳,11,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,江田,,15〜64歳,27,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,江田,,65歳以上,39,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,館山市,江田,,平均年齢,55.7987,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,全市,,人口,35831,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,全市,,0〜14歳,3001,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,全市,,15〜64歳,15867,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,全市,,65歳以上,16895,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,全市,,平均年齢,57.49578,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町南無谷,,人口,535,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町南無谷,,0〜14歳,33,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町南無谷,,15〜64歳,246,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町南無谷,,65歳以上,256,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町南無谷,,平均年齢,57.7785,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町豊岡,,人口,374,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町豊岡,,0〜14歳,21,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町豊岡,,15〜64歳,172,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町豊岡,,65歳以上,181,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町豊岡,,平均年齢,59.36898,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町原岡,,人口,1054,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町原岡,,0〜14歳,109,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町原岡,,15〜64歳,474,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町原岡,,65歳以上,465,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町原岡,,平均年齢,55.3855,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町多田良,,人口,975,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町多田良,,0〜14歳,120,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町多田良,,15〜64歳,443,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町多田良,,65歳以上,411,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町多田良,,平均年齢,53.41478,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町青木,,人口,171,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町青木,,0〜14歳,12,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町青木,,15〜64歳,101,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町青木,,65歳以上,58,人,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町青木,,平均年齢,52.10819,歳,
census_oaza,総務省 令和2年国勢調査 小地域集計（町丁・字等）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163260,,2020,,南房総市,富浦町深名,,人口,500,人,
